external_ref,transaction_at,transaction_date,transaction_week,transaction_month,source,country,currency_local,amount_local,amount_usd,is_accepted,is_cvv_provided,is_active,has_chargeback,is_missing_chargeback
SWnNkUsncHeUhylo56NB1,2019-04-09 09:36:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,95830.59,3823.24,True,False,True,False,False
HlwfknwEMrBv9Ao2KM28S,2019-04-09 14:24:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,95808.27,3822.35,True,False,True,False,False
NfWctV6bFKrGTHHZOH4GC,2019-04-09 19:12:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,95776.78,3821.1,True,False,True,False,False
djqU0qIkO8hkgjwmqYr6B,2019-04-09 00:00:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,85065.3,118019.22,False,False,True,False,False
0mk1N2yi9dT7UtprCFseM,2019-04-09 04:48:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,85756.88,118978.72,True,False,True,False,False
82vjEeBxANvyk1wA7MQdh,2019-04-09 09:36:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,86064.26,119405.17,True,False,True,False,False
goAXQ6LriLrm62eGZ_AbB,2019-04-09 14:24:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,86535.26,120058.64,False,False,True,False,False
9wOToQMSRGRfKBiqTAzJp,2019-04-09 19:12:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87148.99,120910.13,False,False,True,False,False
yJUnqnMcsITyz4vURi0bU,2019-04-09 00:00:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,93327.24,112207.59,True,False,True,False,False
nxB3NKEm9I9f-a4EsFqQn,2019-04-09 04:48:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,93086.44,111918.07,True,False,True,False,False
4b0sa3IVdK61Mr3UPvzB_,2019-04-09 09:36:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,93466.46,112374.98,True,False,True,False,False
6ZzrZCLopR3nWGjeck0Ee,2019-04-09 14:24:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,94037.73,113061.81,True,False,True,False,False
BqX8TWCmSLmDjfdrb-Obn,2019-04-09 19:12:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,94337.93,113422.75,True,False,True,False,False
rYDaGgRv-4Bph7lzqnTT1,2019-04-09 00:00:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,93474.9,66944.85,True,False,True,False,False
bcjbz496Wev6S2QIt6m26,2019-04-09 04:48:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,93358.51,66861.49,False,False,True,False,False
d5BXfGxY92U41VFNUA4d4,2019-04-09 09:36:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,93670.7,67085.08,True,False,True,False,False
hzyJIp-zDR9Tqcn6KLg6P,2019-04-09 14:24:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,94309.35,67542.47,True,False,True,False,False
vwRsaP72jSXvwGdMS_4VB,2019-04-09 19:12:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,94401.65,67608.57,True,False,True,False,False
V73YQMpp3OZh0a1I2NuW1,2019-04-09 00:00:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,103728.68,103728.68,True,False,True,False,False
nZ3LsM3khsZVuXOGYQ9VX,2019-04-09 04:48:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,104371.35,104371.35,True,False,True,False,False
Ujm02i7pwqU-ONabxCt4a,2019-04-09 09:36:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,104830.46,104830.46,True,False,True,False,False
ZEATgy107dFOSlL02yxVc,2019-04-09 14:24:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,105037.42,105037.42,False,False,True,False,False
oMHHiR5sJ6eghsn9fQM-A,2019-04-09 19:12:00,2019-04-09,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,104817.18,104817.18,False,False,True,False,False
ePwxoahFDnL_DxWLtBVlQ,2019-04-10 00:00:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,US,USD,86993.32,86993.32,False,False,True,False,False
mskZhShCIctDhfsDw9DRP,2019-04-10 04:48:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,US,USD,86817.55,86817.55,True,False,True,False,False
OQkctPOflUPRX5UAPuqJK,2019-04-10 09:36:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,US,USD,87123.29,87123.29,True,False,True,False,False
zuwbiqAEEsvhN-JWKRyTw,2019-04-10 14:24:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,US,USD,87371.94,87371.94,True,False,True,False,False
I92ZzIutiUGeETWAEZ0Gu,2019-04-10 19:12:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,US,USD,87820.64,87820.64,False,False,True,False,False
vdGtAaA6Ny_DsY3mrXHx_,2019-04-10 00:00:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,96218.42,3840.11,True,False,True,False,False
IfO4XTgEs2DlwWfMET0Ri,2019-04-10 04:48:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,96497.92,3851.26,True,False,True,False,False
XFU3_gv0Qwozn-usBElBm,2019-04-10 09:36:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,96401.01,3847.39,True,False,True,False,False
FJcVyMZEFMryfqldKd-l_,2019-04-10 14:24:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,96335.6,3844.78,True,False,True,False,False
rRGfr2VDS9kCwSAkoBaXT,2019-04-10 19:12:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,96942.37,3869.0,True,False,True,False,False
2sehtOc-yk97DuhsnPmYB,2019-04-10 00:00:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87449.91,122259.03,False,False,True,False,False
Y0BUZZHc07gElS3UJMXho,2019-04-10 04:48:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87181.82,121884.23,True,False,True,False,False
Mx7yF4P2d-9ypO6OUwKcK,2019-04-10 09:36:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87807.52,122758.99,True,False,True,False,False
--HnLxBy7iePIC7TO5J9x,2019-04-10 14:24:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,88213.76,123326.93,True,False,True,False,False
gihi6Qqc5qctD8VR7c3j2,2019-04-10 19:12:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,88026.39,123064.98,False,False,True,False,False
nQDXKv6hiOB-qZ1y47ydy,2019-04-10 00:00:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,94866.15,113310.69,False,False,True,False,False
TSL-8ln2wstXso9DSU7JA,2019-04-10 04:48:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,95160.74,113662.56,True,False,True,False,False
LL6NxNf5lJFYgG-8PE4F1,2019-04-10 09:36:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,95837.09,114470.41,True,False,True,False,False
idCRT4_ThRRkossA1oEWo,2019-04-10 14:24:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96502.93,115265.71,False,False,True,False,False
wHS6IXbwz7fbbgVtE5NL_,2019-04-10 19:12:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96809.3,115631.64,True,False,True,False,False
uM3LPCrewfJ6kFt1ZuxEg,2019-04-10 00:00:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,95076.73,68333.56,False,False,True,False,False
UHPcB3ODbqcAhPT-VBaDs,2019-04-10 04:48:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,95576.83,68693.0,True,False,True,False,False
z3JRlGVshB2MRQpfzEvsy,2019-04-10 09:36:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,95435.76,68591.61,True,False,True,False,False
N_q4jWzURlYTvcuHexBq3,2019-04-10 14:24:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,95936.89,68951.78,True,False,True,False,False
itNbW3nttF20S52BRzCu4,2019-04-10 19:12:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,95969.92,68975.52,True,False,True,False,False
5qTlHHHhBccgtqA9mY_32,2019-04-10 00:00:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,105020.32,105020.32,False,False,True,False,False
8ebnmW9aS1MMGUolJa0qh,2019-04-10 04:48:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,105355.15,105355.15,True,False,True,False,False
fyf0-z_WCiS8mC3IXiVCl,2019-04-10 09:36:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,105244.59,105244.59,True,False,True,False,False
VoXNtdZoekyXf210tcgy_,2019-04-10 14:24:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,105178.19,105178.19,True,False,True,False,False
3tjbcjKGUGX-4pyMjJLSF,2019-04-10 19:12:00,2019-04-10,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,105548.95,105548.95,True,False,True,False,False
gXXFko5P23M3bSkFFtZ2U,2019-04-11 00:00:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,US,USD,88481.28,88481.28,False,False,True,False,False
3nG07733RHhFOT6W50ca4,2019-04-11 04:48:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,US,USD,88305.44,88305.44,True,False,True,False,False
gcZQAQF2tResB379qcmo8,2019-04-11 09:36:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,US,USD,88873.22,88873.22,False,False,True,False,False
QflUzWiSDtkE9_HdgozEJ,2019-04-11 14:24:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,US,USD,89555.13,89555.13,True,False,True,False,False
sgK0zGAimy5zlZ55sHGM1,2019-04-11 19:12:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,US,USD,89985.3,89985.3,True,False,True,False,False
Jm4pv_UgoD6j1NZp-QugX,2019-04-11 00:00:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,97447.25,3889.53,False,False,True,False,False
n6wWQUN9dw2aomeR6qjw_,2019-04-11 04:48:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,97481.12,3890.88,True,False,True,False,False
eUFOyiFCqt4mlYzgKhtm1,2019-04-11 09:36:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98024.3,3912.56,True,False,True,False,False
mZCw7Wy-E9ODAF6EzmQ8W,2019-04-11 14:24:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98469.82,3930.35,True,False,True,False,False
7BmiKC5iXzmdyxexSEjGG,2019-04-11 19:12:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98528.64,3932.69,True,False,True,False,False
BZbQQISPRaiE46ZQQa4CI,2019-04-11 00:00:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,88126.23,122938.3,True,False,True,False,False
Jo8eOldbD5LeV68HsrZ0n,2019-04-11 04:48:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,88069.15,122858.68,True,False,True,False,False
WsPhYSmSzDf-Y_WXiri61,2019-04-11 09:36:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87791.12,122470.82,True,False,True,False,False
igxOIbMC8gyhRk2Z6uYbw,2019-04-11 14:24:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87492.73,122054.55,True,False,True,False,False
7G40C5x6k-Ef3Ptl_nHe0,2019-04-11 19:12:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87208.14,121657.55,True,False,True,False,False
cUVHTP9ENuKyfp0GCZOCo,2019-04-11 00:00:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96879.35,114726.05,True,True,True,False,False
eYzDZyxVQtKka2A4gJYKz,2019-04-11 04:48:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,97146.35,115042.24,True,False,True,False,False
8gKZZz-9Q6y1QBAq6pYkD,2019-04-11 09:36:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96922.6,114777.27,True,False,True,False,False
-lDOuLvBBEOE7lv_6c1Vk,2019-04-11 14:24:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96680.14,114490.14,False,False,True,False,False
DGd-FPt3W3eVgVzV5xTRr,2019-04-11 19:12:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96561.43,114349.56,True,False,True,False,False
tC4gHzZhtovo2Nyskg17z,2019-04-11 00:00:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,96581.36,69691.42,True,False,True,False,False
BXkB2-NSJ8NRDNmMy84Z9,2019-04-11 04:48:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,96979.76,69978.9,False,False,True,False,False
58kU-y12r1Sf8eWNUiUCL,2019-04-11 09:36:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,97670.23,70477.13,False,False,True,False,False
oaVC2BlkpMuQAs9Y_GSMy,2019-04-11 14:24:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,97954.15,70682.0,True,False,True,False,False
gsbJQYAJvgP1QbDAFSdlS,2019-04-11 19:12:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,97681.36,70485.16,True,False,True,False,False
kRwE_J0sYjpzhwmJeV1_Z,2019-04-11 00:00:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,105509.0,105509.0,False,False,True,False,False
tpVw-XnEzBmGIrMUkpxnx,2019-04-11 04:48:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,106142.01,106142.01,True,False,True,False,False
X2ZLfBQ4z6HOmIqR7pg3F,2019-04-11 09:36:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,105930.34,105930.34,False,False,True,False,False
xD52_x9W3joLxxntpd5jE,2019-04-11 14:24:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,106192.14,106192.14,True,False,True,False,False
0frHKbbjOeF79yH02VLBP,2019-04-11 19:12:00,2019-04-11,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,106759.01,106759.01,True,False,True,False,False
KSHCBT2c_FT3b_HR0XQX6,2019-04-12 00:00:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,US,USD,90480.84,90480.84,True,False,True,False,False
pMTlHqIUstlLf8pl_6Xxz,2019-04-12 04:48:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,US,USD,90368.98,90368.98,True,False,True,False,False
BC9W61ZO9RaYQNFuMr8CA,2019-04-12 09:36:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,US,USD,90644.35,90644.35,True,False,True,False,False
ZTi84e1hiNpfnXiLimZ_v,2019-04-12 14:24:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,US,USD,90384.55,90384.55,True,False,True,False,False
bF45eLYwVm4OQDOgl-zAQ,2019-04-12 19:12:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,US,USD,90148.24,90148.24,True,False,True,False,False
3N051qP_A8xKDjTgthRR2,2019-04-12 00:00:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98243.38,3920.56,True,False,True,False,False
654UrdsJr5kyOANJtgDvQ,2019-04-12 04:48:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98009.2,3911.21,True,False,True,False,False
mb_L3D3oHT34Xm8S7JCC4,2019-04-12 09:36:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98306.43,3923.07,True,False,True,False,False
fvfe5mr_hOonr5cqb9WZu,2019-04-12 14:24:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98142.73,3916.54,True,False,True,False,False
1yyS7MzLtO7iKMTTPSxfJ,2019-04-12 19:12:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98191.26,3918.48,True,False,True,False,False
RoI1JVsDrIlMs1N0J9LmB,2019-04-12 00:00:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87870.63,120241.68,True,False,True,False,False
2TCZzDuUI1NqDZ2V7952J,2019-04-12 04:48:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87681.03,119982.23,True,False,True,False,False
7KJ-F9Q0Z_waqB8IYHxOO,2019-04-12 09:36:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87602.53,119874.82,True,False,True,False,False
ciW_XBU_hvl43EFhtc6oQ,2019-04-12 14:24:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87696.24,120003.05,True,False,True,False,False
wHWn78WLxd9r8xfSWDFkp,2019-04-12 19:12:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,87853.36,120218.05,True,False,True,False,False
k_hrjgKVv84LSn3nY0B3C,2019-04-12 00:00:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96331.94,114679.81,True,False,True,False,False
JcQDod0HAJguQdCvRBotj,2019-04-12 04:48:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96575.04,114969.22,True,False,True,False,False
sfOeucfTCGEQmne0i7MZe,2019-04-12 09:36:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96281.57,114619.85,False,False,True,False,False
K4g3DjaOXk_Lu9_LS7Nln,2019-04-12 14:24:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96352.26,114704.01,False,False,True,False,False
QmcLlRHONEa1X8GPdSstq,2019-04-12 19:12:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96394.69,114754.52,True,False,True,False,False
rjoNsiRTx67LZxoSf1co-,2019-04-12 00:00:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,97764.51,70973.01,True,False,True,False,False
qjww1FE9Fxhztx3yKwCf3,2019-04-12 04:48:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,97734.91,70951.52,True,False,True,False,False
8y8LCgOoD2AJmy3YCAhpo,2019-04-12 09:36:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,98088.67,71208.34,True,False,True,False,False
WoQqNoZOrommWGeKqdpta,2019-04-12 14:24:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,98342.43,71392.56,True,False,True,False,False
bSDnUx2rLucUGylUTX6Xm,2019-04-12 19:12:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,98985.41,71859.33,True,False,True,False,False
UIerdDnqiPomd-O10ElU1,2019-04-12 00:00:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,106613.29,106613.29,True,False,True,False,False
o20nXyI5pZcfl3qN6hNNH,2019-04-12 04:48:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,106974.42,106974.42,True,False,True,False,False
DnmDBkXQa2NIGZ3BQ6dVe,2019-04-12 09:36:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,107403.96,107403.96,False,False,True,False,False
GE2XuQw4f5K5qwDBQlMF9,2019-04-12 14:24:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,107441.27,107441.27,True,False,True,False,False
MAuR_X8XV5El5xEMjMBeB,2019-04-12 19:12:00,2019-04-12,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,107802.1,107802.1,True,False,True,False,False
-ZS3IZuxiqF20z7QMFb6_,2019-04-13 00:00:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,US,USD,90779.24,90779.24,True,False,True,False,False
8Oh7Vf4DLpYjlzkfpGYz0,2019-04-13 04:48:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,US,USD,90841.03,90841.03,False,False,True,False,False
cdmJJH9N6J7NEY3DckNLX,2019-04-13 09:36:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,US,USD,91479.25,91479.25,True,False,True,False,False
hYjWAFjJOxxkqr9zgNZNI,2019-04-13 14:24:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,US,USD,91801.62,91801.62,True,False,True,False,False
ppwLJ-8WrOPorWiWYgH89,2019-04-13 19:12:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,US,USD,92100.29,92100.29,True,False,True,False,False
7omx-haMK5S5gMlPoY4SQ,2019-04-13 00:00:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,97914.46,3907.17,False,False,True,False,False
Dg0q74QIAX12tSNpAtvsT,2019-04-13 04:48:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98111.11,3915.02,True,False,True,False,False
qP6UaIG3I3KjFpB801vKS,2019-04-13 09:36:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98589.0,3934.09,False,False,True,False,False
k2T2mgXLo0GC06fRsvUgD,2019-04-13 14:24:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98474.39,3929.51,True,False,True,False,False
uuLzbq-NMn1AIw0g6ipiC,2019-04-13 19:12:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98305.13,3922.76,False,False,True,False,False
1w3U-h8wedCMvVtZMB-R6,2019-04-13 00:00:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,88519.75,121217.31,True,False,True,False,False
0zB-tXAEvsj6lfPlF_jVk,2019-04-13 04:48:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,88455.33,121129.09,True,False,True,False,False
leNc6LVyxQ0vC4Oq-zLno,2019-04-13 09:36:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,88264.67,120868.01,False,False,True,False,False
jjCzs7GmrYYerA5CarOLS,2019-04-13 14:24:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,88425.56,121088.33,True,False,True,False,False
A1jHvUyLinQrrGLPP2eCd,2019-04-13 19:12:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,UK,GBP,88962.67,121823.84,True,False,True,False,False
KTcdGvMd2bfqllHciWix4,2019-04-13 00:00:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96664.41,116949.13,True,False,True,False,False
ug6FJ9XkArPuHhb0cDCX4,2019-04-13 04:48:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96689.88,116979.95,False,False,True,False,False
qkgopdckGY7Qo7i6Fj6bY,2019-04-13 09:36:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96522.95,116777.99,True,False,True,False,False
KMji88fbl8J6Uu9SBqAsl,2019-04-13 14:24:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96571.64,116836.9,True,False,True,False,False
aw0hBXNdQWGPF7oQcH889,2019-04-13 19:12:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,FR,EUR,96886.91,117218.32,True,False,True,False,False
pVsNO1Fj5KBOODgf6Wymh,2019-04-13 00:00:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,99488.04,72859.98,True,False,True,False,False
dA8fM5iCFVxHoKjYUboQ_,2019-04-13 04:48:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,99304.28,72725.4,True,False,True,False,False
rNjNyHgzFd643r2-RS2pz,2019-04-13 09:36:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,99965.34,73209.53,False,False,True,False,False
O5lGwFJ7hKtSpdG7YIoe0,2019-04-13 14:24:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,99811.11,73096.58,True,False,True,False,False
mAVqSNQkIevPzFOw42JBS,2019-04-13 19:12:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,CA,CAD,100316.81,73466.93,False,False,True,False,False
-ZzOcGHiTkYEgMAinzJg6,2019-04-13 00:00:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,107525.28,107525.28,False,False,True,False,False
N-fftQlj2Eho9qHWI3in0,2019-04-13 04:48:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,107402.07,107402.07,True,False,True,False,False
5_MXbBf155LLvwufYxU_4,2019-04-13 09:36:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,107403.12,107403.12,True,False,True,False,False
-L_v2TbNV1wt2E6Goqv0E,2019-04-13 14:24:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,107916.34,107916.34,False,False,True,False,False
n1xZspCuuvoWpze7R5-ak,2019-04-13 19:12:00,2019-04-13,2019-04-08,2019-04-01,GLOBALPAY,AE,USD,107957.92,107957.92,True,False,True,False,False
BG9TNzSRcmlPc-NrhxcTu,2019-04-14 00:00:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,US,USD,92549.88,92549.88,False,False,True,False,False
zKcaRNYuzuwUH72rcko03,2019-04-14 04:48:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,US,USD,92829.06,92829.06,False,False,True,False,False
LrB2GZGVlIs-JNLCRqJjG,2019-04-14 09:36:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,US,USD,92688.86,92688.86,True,False,True,False,False
n-oNgi9nWlSAgQFi_8siC,2019-04-14 14:24:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,US,USD,92919.11,92919.11,True,False,True,False,False
wj5QqmwDSdYLIlpE1wytU,2019-04-14 19:12:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,US,USD,93182.01,93182.01,True,False,True,False,False
axLgHUbFSfBZLzBzUD46K,2019-04-14 00:00:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98472.25,3928.86,True,False,True,False,False
m6opihXn6KPEUPwnTOsOc,2019-04-14 04:48:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98208.47,3918.33,False,False,True,False,False
lBugtWtGAc3lt6RPH1wAx,2019-04-14 09:36:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,98007.43,3910.31,True,False,True,False,False
cemBM5eE8LDE6e9nSSw2i,2019-04-14 14:24:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,97860.16,3904.44,True,False,True,False,False
bvQlkihXF3Buvd2UukF88,2019-04-14 19:12:00,2019-04-14,2019-04-08,2019-04-01,GLOBALPAY,MX,MXN,97635.79,3895.48,False,False,True,False,False
